gutenberg_id,text,title,author
19726,"seen in the square. It lay white and windswept, a barricade of",The Door Through Space,"Bradley, Marion Zimmer"
19726,emptiness; to one side the spaceport and the white skyscraper of the,The Door Through Space,"Bradley, Marion Zimmer"
19726,"Terran Headquarters, and at the other side, the clutter of low",The Door Through Space,"Bradley, Marion Zimmer"
19726,"buildings, the street-shrine, the little spaceport cafe smelling of",The Door Through Space,"Bradley, Marion Zimmer"
19726,"coffee and _jaco_, and the dark opening mouths of streets that rambled",The Door Through Space,"Bradley, Marion Zimmer"
19726,"down into the Kharsa--the old town, the native quarter. But I was alone",The Door Through Space,"Bradley, Marion Zimmer"
19726,"in the square with the shrill cries--closer now, raising echoes from the",The Door Through Space,"Bradley, Marion Zimmer"
19726,enclosing walls--and the loping of many feet down one of the dirty,The Door Through Space,"Bradley, Marion Zimmer"
19726,streets.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"Then I saw him running, dodging, a hail of stones flying round his head;",The Door Through Space,"Bradley, Marion Zimmer"
19726,someone or something small and cloaked and agile. Behind him the,The Door Through Space,"Bradley, Marion Zimmer"
19726,still-faceless mob howled and threw stones. I could not yet understand,The Door Through Space,"Bradley, Marion Zimmer"
19726,"the cries; but they were out for blood, and I knew it.",The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
19726,"I said briefly, ""Trouble coming,"" just before the mob spilled out into",The Door Through Space,"Bradley, Marion Zimmer"
19726,"the square. The fleeing dwarf stared about wildly for an instant, his",The Door Through Space,"Bradley, Marion Zimmer"
19726,head jerking from side to side so rapidly that it was impossible to get,The Door Through Space,"Bradley, Marion Zimmer"
19726,"even a fleeting impression of his face--human or nonhuman, familiar or",The Door Through Space,"Bradley, Marion Zimmer"
19726,"bizarre. Then, like a pellet loosed from its sling, he made straight for",The Door Through Space,"Bradley, Marion Zimmer"
19726,the gateway and safety.,The Door Through Space,"Bradley, Marion Zimmer"
19726,,The Door Through Space,"Bradley, Marion Zimmer"
