gutenberg_id,text,title,author
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""It's not so bad,"" I said. ""I spend a lot of time here.""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""Is that a fact? I mean, down home a man your age would likely have a",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"wife and children.""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""I do. The hell with them.""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,He laughed like a real youngster and I figured he couldn't even be,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,twenty-five. He didn't have any trouble with the broken curbstones in,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,spite of his scotch and waters. I asked him about it.,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""Sense of balance,"" he said. ""You have to be tops for balance to be a",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,spacer--you spend so much time outside in a suit. People don't know how,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"much. Punctures. And you aren't worth a damn if you lose your point.""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""What's that mean?""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"""Oh. Well, it's hard to describe. When you're outside and you lose your",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"point, it means you're all mixed up, you don't know which way the",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,can--that's the ship--which way the can is. It's having all that room,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"around you. But if you have a good balance, you feel a little tugging to",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"the ship, or maybe you just _know_ which way the ship is without feeling",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,"it. Then you have your point and you can get the work done.""",The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
29619,,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)"
